timeframe,open_time,open,high,low,close,volume
15m,1777978800.0,1.406,1.4062,1.4042,1.4055,1053487.4
15m,1777979700.0,1.4055,1.4055,1.4012,1.4043,1345872.2
15m,1777980600.0,1.4043,1.407,1.4041,1.4066,1067190.6
15m,1777981500.0,1.4066,1.408,1.4045,1.4072,1108670.1
15m,1777982400.0,1.4072,1.4091,1.4058,1.4079,1713642.6
15m,1777983300.0,1.4079,1.4095,1.4072,1.4094,1657997.7
15m,1777984200.0,1.4094,1.4124,1.4094,1.4117,2553798.1
15m,1777985100.0,1.4117,1.4135,1.4108,1.4121,2189719.8
15m,1777986000.0,1.4121,1.4199,1.412,1.4173,4607546.1
15m,1777986900.0,1.4173,1.4181,1.4133,1.4143,3295536.9
15m,1777987800.0,1.4143,1.4159,1.4111,1.414,3443316.3
15m,1777988700.0,1.414,1.4165,1.41,1.4127,2521304.8
15m,1777989600.0,1.4127,1.4131,1.4071,1.4077,2427439.9
15m,1777990500.0,1.4077,1.4098,1.4037,1.4093,4637907.4
15m,1777991400.0,1.4093,1.411,1.4043,1.4065,2027805.9
15m,1777992300.0,1.4065,1.4108,1.4045,1.4102,2613372.8
15m,1777993200.0,1.4102,1.415,1.4091,1.4135,1043454.4
15m,1777994100.0,1.4135,1.4144,1.4122,1.4141,930622.6
15m,1777995000.0,1.4141,1.4152,1.412,1.4125,1052489.6
15m,1777995900.0,1.4125,1.4136,1.4107,1.4109,1104388.1
15m,1777996800.0,1.4109,1.4127,1.4106,1.4117,1598839.9
15m,1777997700.0,1.4117,1.4144,1.4089,1.4105,983730.7
15m,1777998600.0,1.4105,1.4106,1.4036,1.4042,6709377.5
15m,1777999500.0,1.4042,1.4087,1.4041,1.4073,1162555.5
15m,1778000400.0,1.4073,1.4081,1.4042,1.4062,1824850.9
15m,1778001300.0,1.4062,1.4089,1.406,1.4075,1814710.1
15m,1778002200.0,1.4075,1.4084,1.4052,1.4079,703149.5
15m,1778003100.0,1.4079,1.4091,1.4069,1.4076,729783.8
15m,1778004000.0,1.4076,1.4119,1.4073,1.4116,1425953.0
15m,1778004900.0,1.4116,1.4117,1.4085,1.4101,397000.4
15m,1778005800.0,1.4101,1.4103,1.4085,1.41,325619.4
15m,1778006700.0,1.41,1.4114,1.4083,1.4092,382921.9
15m,1778007600.0,1.4092,1.4097,1.4084,1.4084,653654.8
15m,1778008500.0,1.4084,1.4109,1.4079,1.4106,470284.8
15m,1778009400.0,1.4106,1.4126,1.4099,1.4125,1370028.3
15m,1778010300.0,1.4125,1.4127,1.4097,1.412,728839.8
15m,1778011200.0,1.412,1.4157,1.4114,1.4138,3313941.9
15m,1778012100.0,1.4138,1.4155,1.4117,1.4129,2131277.5
15m,1778013000.0,1.4129,1.4173,1.4129,1.4156,2754180.8
15m,1778013900.0,1.4156,1.4167,1.4142,1.4159,773163.6
15m,1778014800.0,1.4159,1.4219,1.415,1.4163,4871401.8
15m,1778015700.0,1.4163,1.4179,1.4136,1.4141,2083000.2
15m,1778016600.0,1.4141,1.4154,1.4119,1.4127,3043094.4
15m,1778017500.0,1.4127,1.4166,1.4127,1.4152,967713.2
15m,1778018400.0,1.4152,1.421,1.4152,1.4174,1628422.1
15m,1778019300.0,1.4174,1.4201,1.4166,1.4178,1337570.6
15m,1778020200.0,1.4178,1.4179,1.4092,1.4113,3390446.1
15m,1778021100.0,1.4113,1.4182,1.4101,1.4151,3454402.3
15m,1778022000.0,1.4151,1.4174,1.4137,1.4167,572156.8
15m,1778022900.0,1.4167,1.4167,1.4115,1.4115,908643.2
15m,1778023800.0,1.4115,1.4128,1.4087,1.4113,1766345.8
15m,1778024700.0,1.4113,1.4136,1.4113,1.4121,934222.7
15m,1778025600.0,1.4121,1.4143,1.4117,1.4126,1228930.7
15m,1778026500.0,1.4126,1.4142,1.4086,1.4089,1462823.5
15m,1778027400.0,1.4089,1.4102,1.4082,1.4085,944092.4
15m,1778028300.0,1.4085,1.4117,1.4066,1.4104,1678963.3
15m,1778029200.0,1.4104,1.4128,1.4092,1.4128,1016455.1
15m,1778030100.0,1.4128,1.418,1.4126,1.4164,1880129.7
15m,1778031000.0,1.4164,1.4175,1.4151,1.4156,786270.0
15m,1778031900.0,1.4156,1.4191,1.4153,1.4174,3055879.9
15m,1778032800.0,1.4174,1.4177,1.4145,1.4156,1220170.5
15m,1778033700.0,1.4156,1.4156,1.4112,1.4118,1641843.7
15m,1778034600.0,1.4118,1.4131,1.4097,1.4119,1515899.4
15m,1778035500.0,1.4119,1.4164,1.4118,1.4157,958661.0
15m,1778036400.0,1.4157,1.4199,1.4155,1.4171,2597038.3
15m,1778037300.0,1.4171,1.421,1.4157,1.4192,2082143.0
15m,1778038200.0,1.4192,1.4238,1.419,1.4201,3988463.5
15m,1778039100.0,1.4201,1.422,1.4178,1.4214,1780779.1
15m,1778040000.0,1.4214,1.424,1.4199,1.4215,2082950.1
15m,1778040900.0,1.4215,1.422,1.4184,1.4186,651673.9
15m,1778041800.0,1.4186,1.4197,1.4167,1.4196,972260.6
15m,1778042700.0,1.4196,1.4243,1.4173,1.419,2578878.8
15m,1778043600.0,1.419,1.4198,1.4148,1.4162,1589509.0
15m,1778044500.0,1.4162,1.418,1.4152,1.4172,1323666.4
15m,1778045400.0,1.4172,1.42,1.4134,1.4172,3351668.7
15m,1778046300.0,1.4172,1.4227,1.4168,1.4218,2966073.8
15m,1778047200.0,1.4218,1.4258,1.4208,1.4224,3527585.9
15m,1778048100.0,1.4224,1.4244,1.4201,1.4237,1163612.5
15m,1778049000.0,1.4237,1.427,1.4225,1.4265,2153753.3
15m,1778049900.0,1.4265,1.4266,1.4243,1.4251,1710827.8
15m,1778050800.0,1.4251,1.4273,1.4237,1.4252,1995656.9
15m,1778051700.0,1.4252,1.4339,1.4247,1.4307,5431378.8
15m,1778052600.0,1.4307,1.434,1.4281,1.4322,2859364.6
15m,1778053500.0,1.4322,1.435,1.4299,1.4306,1687434.1
15m,1778054400.0,1.4306,1.4345,1.4292,1.432,1774286.6
15m,1778055300.0,1.432,1.432,1.4294,1.4312,1038722.2
15m,1778056200.0,1.4312,1.4373,1.4311,1.4361,2078319.9
15m,1778057100.0,1.4361,1.443,1.4336,1.4424,9658507.2
15m,1778058000.0,1.4424,1.4439,1.438,1.4381,2836349.6
15m,1778058900.0,1.4381,1.4411,1.4381,1.4399,1122283.3
15m,1778059800.0,1.4399,1.446,1.4394,1.4454,4235482.3
15m,1778060700.0,1.4454,1.4507,1.442,1.4487,9276187.5
15m,1778061600.0,1.4487,1.4508,1.4462,1.4485,2598967.2
15m,1778062500.0,1.4485,1.4519,1.4481,1.4499,2084336.3
15m,1778063400.0,1.4499,1.4513,1.4481,1.4505,1534908.3
15m,1778064300.0,1.4505,1.4539,1.4485,1.4506,2436314.7
15m,1778065200.0,1.4506,1.4537,1.4498,1.4524,1996648.3
15m,1778066100.0,1.4524,1.4566,1.4523,1.4528,3309830.1
15m,1778067000.0,1.4528,1.4537,1.4486,1.4498,3820792.0
15m,1778067900.0,1.4498,1.452,1.449,1.4505,1414324.2
15m,1778068800.0,1.4505,1.4519,1.4455,1.4461,4667488.5
15m,1778069700.0,1.4461,1.45,1.4452,1.4482,2325586.6
15m,1778070600.0,1.4482,1.4495,1.447,1.4478,1253340.3
15m,1778071500.0,1.4478,1.4487,1.4434,1.4446,4438318.5
15m,1778072400.0,1.4446,1.4447,1.4302,1.4356,10420645.8
15m,1778073300.0,1.4356,1.4367,1.4173,1.4248,28353205.4
15m,1778074200.0,1.4248,1.4288,1.4214,1.4256,5489211.6
15m,1778075100.0,1.4256,1.4259,1.4153,1.4217,8840369.0
15m,1778076000.0,1.4217,1.4223,1.4121,1.419,9258399.6
15m,1778076900.0,1.419,1.423,1.4162,1.4222,6966514.6
15m,1778077800.0,1.4222,1.4269,1.422,1.4269,7952271.4
15m,1778078700.0,1.4269,1.4285,1.4216,1.4223,3879260.7
15m,1778079600.0,1.4223,1.4249,1.4205,1.422,2571798.0
15m,1778080500.0,1.422,1.429,1.422,1.4268,2077403.2
15m,1778081400.0,1.4268,1.4296,1.4238,1.4281,2316743.8
15m,1778082300.0,1.4281,1.4319,1.4281,1.429,2435921.4
15m,1778083200.0,1.429,1.4337,1.4272,1.4308,2055451.9
15m,1778084100.0,1.4308,1.4326,1.4242,1.4248,2781657.8
15m,1778085000.0,1.4248,1.4292,1.423,1.429,1454212.8
15m,1778085900.0,1.429,1.4315,1.4276,1.4283,1106390.5
15m,1778086800.0,1.4283,1.4301,1.4275,1.4279,593745.4
15m,1778087700.0,1.4279,1.4279,1.4233,1.4258,1804308.3
15m,1778088600.0,1.4258,1.4286,1.4256,1.4285,663914.7
15m,1778089500.0,1.4285,1.4287,1.424,1.4249,1215477.2
15m,1778090400.0,1.4249,1.4259,1.4203,1.4246,1773180.7
15m,1778091300.0,1.4246,1.4264,1.4238,1.424,525002.2
15m,1778092200.0,1.424,1.425,1.4217,1.4236,1358339.5
15m,1778093100.0,1.4236,1.4245,1.4213,1.4219,627856.4
15m,1778094000.0,1.4219,1.4257,1.4216,1.4225,1362552.2
15m,1778094900.0,1.4225,1.4257,1.4217,1.4242,1055886.9
15m,1778095800.0,1.4242,1.4259,1.4234,1.4249,1468626.4
15m,1778096700.0,1.4249,1.4279,1.424,1.4268,2510500.8
15m,1778097600.0,1.4268,1.4278,1.4257,1.4268,2677025.7
15m,1778098500.0,1.4268,1.4271,1.4249,1.4252,1641156.4
15m,1778099400.0,1.4252,1.4256,1.4211,1.4212,1982844.0
15m,1778100300.0,1.4212,1.4237,1.4203,1.4237,842316.1
15m,1778101200.0,1.4237,1.425,1.4207,1.4221,1687402.3
15m,1778102100.0,1.4221,1.4243,1.4221,1.4243,313486.2
15m,1778103000.0,1.4243,1.4275,1.4238,1.4264,2536178.9
15m,1778103900.0,1.4264,1.4274,1.4252,1.4253,586663.2
15m,1778104800.0,1.4253,1.4261,1.4218,1.4229,1229123.0
15m,1778105700.0,1.4229,1.4231,1.4211,1.4214,1402160.6
15m,1778106600.0,1.4214,1.4234,1.4213,1.4222,1170322.6
15m,1778107500.0,1.4222,1.4227,1.4209,1.4213,860272.1
15m,1778108400.0,1.4213,1.4213,1.4155,1.4198,2928795.6
15m,1778109300.0,1.4198,1.4237,1.4198,1.4236,641762.7
15m,1778110200.0,1.4236,1.4236,1.4218,1.4229,607062.4
15m,1778111100.0,1.4229,1.4247,1.4226,1.4239,975227.5
15m,1778112000.0,1.4239,1.4249,1.4221,1.4225,1675842.2
15m,1778112900.0,1.4225,1.4226,1.4191,1.4192,711868.1
15m,1778113800.0,1.4192,1.4196,1.4163,1.4175,1997902.4
15m,1778114700.0,1.4175,1.419,1.4163,1.4172,1431904.3
15m,1778115600.0,1.4172,1.4175,1.412,1.4175,6054910.4
15m,1778116500.0,1.4175,1.418,1.4123,1.4166,1534744.9
15m,1778117400.0,1.4166,1.4191,1.4153,1.4173,1484042.8
15m,1778118300.0,1.4173,1.4178,1.4138,1.4148,556869.0
15m,1778119200.0,1.4148,1.4154,1.4084,1.4099,4516298.0
15m,1778120100.0,1.4099,1.4123,1.4098,1.411,1491016.8
15m,1778121000.0,1.411,1.4129,1.41,1.4112,1082395.2
15m,1778121900.0,1.4112,1.4134,1.4106,1.4111,2200071.6
15m,1778122800.0,1.4111,1.4111,1.4093,1.4095,4290633.2
15m,1778123700.0,1.4095,1.4104,1.4036,1.405,11368557.4
15m,1778124600.0,1.405,1.4066,1.4011,1.4063,8098651.3
15m,1778125500.0,1.4063,1.407,1.404,1.4043,768488.1
15m,1778126400.0,1.4043,1.4073,1.4032,1.406,2245185.7
15m,1778127300.0,1.406,1.409,1.4058,1.4082,1585678.5
15m,1778128200.0,1.4082,1.409,1.4037,1.4071,2653778.0
15m,1778129100.0,1.4071,1.4089,1.4064,1.4069,2044194.5
15m,1778130000.0,1.4069,1.4126,1.4062,1.4098,7034513.8
15m,1778130900.0,1.4098,1.4121,1.4094,1.4116,1451167.0
15m,1778131800.0,1.4116,1.4136,1.4099,1.411,3537551.2
15m,1778132700.0,1.411,1.4112,1.4092,1.4102,1403595.4
15m,1778133600.0,1.4102,1.4102,1.4039,1.4053,4384583.9
15m,1778134500.0,1.4053,1.4082,1.4053,1.4082,1002294.6
15m,1778135400.0,1.4082,1.415,1.4077,1.4146,2417788.2
15m,1778136300.0,1.4146,1.4156,1.4134,1.4152,1311288.5
15m,1778137200.0,1.4152,1.418,1.4138,1.418,1512603.1
15m,1778138100.0,1.418,1.4195,1.4165,1.4172,1897086.8
15m,1778139000.0,1.4172,1.4206,1.4168,1.4198,1308380.1
15m,1778139900.0,1.4198,1.4207,1.4179,1.4189,1427401.0
15m,1778140800.0,1.4189,1.4205,1.4173,1.4177,1525190.9
15m,1778141700.0,1.4177,1.4182,1.415,1.4166,1395066.8
15m,1778142600.0,1.4166,1.4185,1.4146,1.4157,831883.7
15m,1778143500.0,1.4157,1.4175,1.4147,1.4153,1061399.6
15m,1778144400.0,1.4153,1.4155,1.4135,1.4154,1613412.3
15m,1778145300.0,1.4154,1.4154,1.4109,1.4121,1288304.4
15m,1778146200.0,1.4121,1.4131,1.4095,1.4099,3025349.0
15m,1778147100.0,1.4099,1.4112,1.4097,1.4107,949661.3
15m,1778148000.0,1.4107,1.413,1.4099,1.4108,1504952.6
15m,1778148900.0,1.4108,1.4123,1.4058,1.407,2735491.3
15m,1778149800.0,1.407,1.4102,1.4065,1.4097,1599782.2
15m,1778150700.0,1.4097,1.4103,1.4085,1.4092,928385.7
15m,1778151600.0,1.4092,1.4127,1.4086,1.4109,958255.4
15m,1778152500.0,1.4109,1.4127,1.41,1.4105,453597.7
15m,1778153400.0,1.4105,1.412,1.4098,1.4113,1638675.5
15m,1778154300.0,1.4113,1.4114,1.4077,1.4088,1119688.0
15m,1778155200.0,1.4088,1.4127,1.4084,1.4127,1665295.5
15m,1778156100.0,1.4127,1.4131,1.4111,1.413,1751254.7
15m,1778157000.0,1.413,1.4142,1.4121,1.4135,2131007.0
15m,1778157900.0,1.4135,1.4145,1.4119,1.414,784678.7
15m,1778158800.0,1.414,1.414,1.4084,1.4088,1032974.3
15m,1778159700.0,1.4088,1.4121,1.4081,1.4098,888283.0
15m,1778160600.0,1.4098,1.4098,1.4018,1.4023,4671564.6
15m,1778161500.0,1.4023,1.4036,1.3948,1.401,14413559.6
15m,1778162400.0,1.401,1.403,1.3983,1.4025,2177496.8
15m,1778163300.0,1.4025,1.403,1.396,1.3962,7853476.1
15m,1778164200.0,1.3962,1.3968,1.3902,1.3926,8366203.8
15m,1778165100.0,1.3926,1.3935,1.391,1.3922,5863586.7
15m,1778166000.0,1.3922,1.3935,1.3908,1.392,3708571.7
15m,1778166900.0,1.392,1.3938,1.3812,1.3869,15215307.6
15m,1778167800.0,1.3869,1.3926,1.3861,1.3918,3102493.2
15m,1778168700.0,1.3918,1.3933,1.3885,1.3896,1956418.8
15m,1778169600.0,1.3896,1.3906,1.3857,1.389,5355262.9
15m,1778170500.0,1.389,1.3917,1.386,1.3912,1546453.6
15m,1778171400.0,1.3912,1.3912,1.3866,1.3896,1161759.1
15m,1778172300.0,1.3896,1.3903,1.3861,1.3878,1219672.3
15m,1778173200.0,1.3878,1.391,1.3875,1.3909,1729306.4
15m,1778174100.0,1.3909,1.3921,1.383,1.386,3627782.6
15m,1778175000.0,1.386,1.389,1.3848,1.3879,1818534.2
15m,1778175900.0,1.3879,1.3913,1.3852,1.3908,2290472.4
15m,1778176800.0,1.3908,1.394,1.3906,1.3933,1667957.5
15m,1778177700.0,1.3933,1.395,1.3927,1.3946,1560860.5
15m,1778178600.0,1.3946,1.3953,1.39,1.3908,1580896.9
15m,1778179500.0,1.3908,1.3928,1.388,1.3915,1827877.6
15m,1778180400.0,1.3915,1.3915,1.3886,1.3909,1027497.6
15m,1778181300.0,1.3909,1.3912,1.3849,1.3852,1786883.7
15m,1778182200.0,1.3852,1.3895,1.3851,1.3873,1007265.5
15m,1778183100.0,1.3873,1.3894,1.3844,1.3851,2638681.2
15m,1778184000.0,1.3851,1.3924,1.3848,1.3889,2120706.6
15m,1778184900.0,1.3889,1.3898,1.388,1.3892,424698.0
15m,1778185800.0,1.3892,1.3892,1.3845,1.3851,1630408.7
15m,1778186700.0,1.3851,1.3857,1.381,1.3817,2626761.6
15m,1778187600.0,1.3817,1.3835,1.3789,1.3816,6095147.7
15m,1778188500.0,1.3816,1.3854,1.3804,1.3853,1016551.8
15m,1778189400.0,1.3853,1.386,1.3837,1.384,879032.3
15m,1778190300.0,1.384,1.3844,1.3823,1.3829,702913.6
15m,1778191200.0,1.3829,1.3839,1.3794,1.383,2779728.9
15m,1778192100.0,1.383,1.3861,1.3827,1.3838,1989762.8
15m,1778193000.0,1.3838,1.3854,1.3812,1.3825,1426143.7
15m,1778193900.0,1.3825,1.3849,1.3823,1.3841,693923.7
15m,1778194800.0,1.3841,1.386,1.3833,1.3853,1115698.3
15m,1778195700.0,1.3853,1.386,1.3837,1.3852,751035.4
15m,1778196600.0,1.3852,1.3867,1.3849,1.3864,609686.1
15m,1778197500.0,1.3864,1.387,1.3856,1.386,836466.3
15m,1778198400.0,1.386,1.3887,1.3855,1.3878,1198832.0
15m,1778199300.0,1.3878,1.3889,1.3863,1.387,936301.6
15m,1778200200.0,1.387,1.3875,1.3855,1.3859,421417.4
15m,1778201100.0,1.3859,1.3859,1.3835,1.3848,1335568.0
15m,1778202000.0,1.3848,1.3862,1.3823,1.3824,933209.7
15m,1778202900.0,1.3824,1.3842,1.3816,1.3842,1000380.0
15m,1778203800.0,1.3842,1.3854,1.3834,1.3842,718182.7
15m,1778204700.0,1.3842,1.3854,1.3837,1.385,307670.6
15m,1778205600.0,1.385,1.3852,1.3814,1.383,1138294.8
15m,1778206500.0,1.383,1.383,1.3782,1.3817,2128721.6
15m,1778207400.0,1.3817,1.3854,1.3814,1.3833,1209459.4
15m,1778208300.0,1.3833,1.385,1.3816,1.3827,670963.2
15m,1778209200.0,1.3827,1.3828,1.3788,1.3817,1812381.0
15m,1778210100.0,1.3817,1.3842,1.3817,1.3842,621538.6
15m,1778211000.0,1.3842,1.386,1.3841,1.386,660232.4
15m,1778211900.0,1.386,1.3869,1.3844,1.3846,532091.5
15m,1778212800.0,1.3846,1.386,1.3843,1.3856,814752.5
15m,1778213700.0,1.3856,1.3863,1.3847,1.3862,752915.2
15m,1778214600.0,1.3862,1.3862,1.3831,1.3833,784609.6
15m,1778215500.0,1.3833,1.3856,1.3833,1.3852,640284.9
15m,1778216400.0,1.3852,1.3855,1.384,1.3852,881139.1
15m,1778217300.0,1.3852,1.3858,1.3845,1.3849,422729.1
15m,1778218200.0,1.3849,1.3866,1.3848,1.3866,579661.9
15m,1778219100.0,1.3866,1.387,1.3824,1.3824,928554.3
15m,1778220000.0,1.3824,1.3825,1.3796,1.3822,1958232.6
15m,1778220900.0,1.3822,1.3829,1.3759,1.3771,5565961.2
15m,1778221800.0,1.3771,1.3817,1.377,1.3803,2627259.6
15m,1778222700.0,1.3803,1.381,1.3792,1.381,577864.8
15m,1778223600.0,1.381,1.381,1.3781,1.3795,1067942.1
15m,1778224500.0,1.3795,1.3827,1.3781,1.3796,2884088.9
15m,1778225400.0,1.3796,1.383,1.3796,1.3825,768662.2
15m,1778226300.0,1.3825,1.3841,1.3824,1.3833,629380.2
15m,1778227200.0,1.3833,1.3859,1.3811,1.3845,5316909.3
15m,1778228100.0,1.3845,1.3856,1.3842,1.385,963700.2
15m,1778229000.0,1.385,1.3881,1.3848,1.3878,6097601.3
15m,1778229900.0,1.3878,1.3897,1.3873,1.3874,2003551.8
15m,1778230800.0,1.3874,1.3892,1.3861,1.389,1288095.4
15m,1778231700.0,1.389,1.3911,1.3881,1.3888,1569850.8
15m,1778232600.0,1.3888,1.3898,1.387,1.3871,987439.8
15m,1778233500.0,1.3871,1.3871,1.3851,1.3863,1197296.3
15m,1778234400.0,1.3863,1.3878,1.3846,1.385,1348938.0
15m,1778235300.0,1.385,1.3859,1.3842,1.385,1037821.1
15m,1778236200.0,1.385,1.3896,1.385,1.3891,1635363.9
15m,1778237100.0,1.3891,1.3913,1.3886,1.3889,2395170.4
15m,1778238000.0,1.3889,1.3912,1.3889,1.3897,1647908.0
15m,1778238900.0,1.3897,1.3919,1.3887,1.391,1022378.0
15m,1778239800.0,1.391,1.3912,1.3882,1.3884,776031.2
15m,1778240700.0,1.3884,1.3912,1.3884,1.3907,578576.0
15m,1778241600.0,1.3907,1.3916,1.3897,1.3911,820309.1
15m,1778242500.0,1.3911,1.3913,1.3891,1.3902,548974.2
15m,1778243400.0,1.3902,1.3933,1.3897,1.3908,1906737.3
15m,1778244300.0,1.3908,1.3909,1.3857,1.3871,1903010.2
15m,1778245200.0,1.3871,1.3878,1.3837,1.3844,2078628.0
15m,1778246100.0,1.3844,1.3875,1.3832,1.3839,1152254.2
15m,1778247000.0,1.3839,1.3866,1.383,1.3838,2312892.7
15m,1778247900.0,1.3838,1.3874,1.3838,1.3863,881603.3
15m,1778248800.0,1.3863,1.3912,1.3863,1.3902,1502790.5
15m,1778249700.0,1.3902,1.396,1.3897,1.3919,3595106.4
15m,1778250600.0,1.3919,1.3956,1.3882,1.3946,2814142.8
15m,1778251500.0,1.3946,1.3955,1.3909,1.3924,1534844.4
15m,1778252400.0,1.3924,1.3935,1.3893,1.3902,956243.8
15m,1778253300.0,1.3902,1.3906,1.3846,1.3864,2181322.5
15m,1778254200.0,1.3864,1.3929,1.3847,1.3922,2639576.6
15m,1778255100.0,1.3922,1.3976,1.3917,1.3967,2108351.2
15m,1778256000.0,1.3967,1.397,1.3928,1.3929,1350662.1
15m,1778256900.0,1.3929,1.3962,1.3921,1.3941,708511.7
15m,1778257800.0,1.3941,1.3949,1.392,1.394,1861063.9
15m,1778258700.0,1.394,1.3946,1.3926,1.3936,437713.9
15m,1778259600.0,1.3936,1.3966,1.3933,1.3963,1354515.4
15m,1778260500.0,1.3963,1.4013,1.3962,1.4,1613668.8
15m,1778261400.0,1.4,1.407,1.4,1.4051,6197582.8
15m,1778262300.0,1.4051,1.41,1.4051,1.4081,4153891.4
15m,1778263200.0,1.4081,1.4145,1.408,1.4129,4073205.6
15m,1778264100.0,1.4129,1.4219,1.4129,1.4199,8434512.2
15m,1778265000.0,1.4199,1.423,1.4186,1.4188,3505505.8
15m,1778265900.0,1.4188,1.424,1.4177,1.4185,3433947.6
15m,1778266800.0,1.4185,1.4218,1.4168,1.4216,3101905.5
15m,1778267700.0,1.4216,1.4271,1.4215,1.423,3743616.6
15m,1778268600.0,1.423,1.4233,1.4195,1.42,2830074.9
15m,1778269500.0,1.42,1.4203,1.4159,1.4184,2756343.5
15m,1778270400.0,1.4184,1.4187,1.4123,1.416,2871347.3
15m,1778271300.0,1.416,1.4172,1.4137,1.4147,1902052.0
15m,1778272200.0,1.4147,1.4153,1.4126,1.4136,982650.3
15m,1778273100.0,1.4136,1.414,1.4103,1.4117,1329109.0
15m,1778274000.0,1.4117,1.4147,1.4116,1.4138,1365499.2
15m,1778274900.0,1.4138,1.4163,1.4136,1.4151,695739.4
15m,1778275800.0,1.4151,1.421,1.4151,1.4204,3005710.1
15m,1778276700.0,1.4204,1.4214,1.4178,1.4211,1656679.4
15m,1778277600.0,1.4211,1.423,1.4209,1.4227,1746729.8
15m,1778278500.0,1.4227,1.423,1.4172,1.4187,2248726.2
15m,1778279400.0,1.4187,1.4191,1.4173,1.4176,504838.0
15m,1778280300.0,1.4176,1.4189,1.4172,1.4179,891444.0
15m,1778281200.0,1.4179,1.4184,1.416,1.4164,902160.2
15m,1778282100.0,1.4164,1.4178,1.4154,1.4168,1017062.7
15m,1778283000.0,1.4168,1.4168,1.4148,1.4156,818904.6
15m,1778283900.0,1.4156,1.4181,1.415,1.4174,741201.2
15m,1778284800.0,1.4174,1.4194,1.4172,1.4186,744727.8
15m,1778285700.0,1.4186,1.42,1.4177,1.4199,604319.1
15m,1778286600.0,1.4199,1.4211,1.4199,1.4205,991547.8
15m,1778287500.0,1.4205,1.4246,1.4205,1.4241,2424892.3
15m,1778288400.0,1.4241,1.4302,1.4238,1.4281,3861587.6
15m,1778289300.0,1.4281,1.4284,1.425,1.426,1682218.6
15m,1778290200.0,1.426,1.431,1.426,1.4297,2301528.9
15m,1778291100.0,1.4297,1.4343,1.4297,1.4318,2837004.7
15m,1778292000.0,1.4318,1.4336,1.4296,1.4298,2253471.7
15m,1778292900.0,1.4298,1.4303,1.428,1.4295,1877386.8
15m,1778293800.0,1.4295,1.4306,1.4286,1.4293,927599.3
